Area,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species 
315,1409,1,80,2361,UNKNOWN,284,1268
497,1190,1,2,3023,N,284,1468
497,1190,0,7,3019,N,284,1468
570,1190,1,80,670,Y,284,1268
589,1244,0,39,1813,N,25,1153
497,494,1,64,1845,N,284,111
497,269,1,15,1930,N,280,630
456,1257,0,24,192,N,284,1513
410,1409,1,80,670,Y,284,1268
410,1409,3,80,3588,N,284,1268
410,275,3,5,2048,Y,284,1268
18,171,3,80,56,Y,284,1268
497,1190,1,64,310,N,255,50
263,1423,1,25,3385,N,284,878
589,1190,0,4,1670,N,284,630
315,1309,1,46,1679,N,176,960
806,1409,3,80,2361,UNKNOWN,284,1268
497,205,3,80,2583,N,64,863
631,1153,1,16,670,Y,185,1221
736,1409,1,80,670,Y,284,1198
508,1153,1,80,3562,N,284,1153
315,1409,1,80,2361,UNKNOWN,284,1268
186,329,1,13,1992,N,284,456
315,1409,1,80,2184,UNKNOWN,284,1063
763,375,1,80,2180,N,284,1268
589,1409,1,80,3562,N,284,1268
263,173,1,4,1739,N,284,1268
263,1153,1,8,1131,N,284,1268
589,860,0,6,1546,N,154,410
263,1153,1,31,3124,N,90,92
263,1153,1,5,172,N,278,133
263,1153,1,8,1988,N,284,1268
158,1479,1,16,3162,N,208,408
263,1153,1,10,1812,N,284,155
263,1190,0,10,1853,N,174,1268
624,168,1,80,670,Y,284,1268
263,939,1,16,2963,Y,284,342
806,32,1,20,835,Y,163,1278
158,33,1,24,2108,N,185,346
508,1190,1,79,1519,UNKNOWN,284,1063
263,1153,1,10,1891,N,284,96
682,810,1,36,3013,N,284,1268
570,1153,1,80,3562,N,284,1268
263,1153,1,7,1855,N,226,464
263,1153,1,9,171,N,148,42
508,1190,1,7,1819,N,284,96
508,1191,1,14,3157,N,255,52
263,1153,1,10,503,N,230,55
508,274,3,80,2368,N,284,1263
775,417,1,9,3706,N,163,55
263,1423,1,11,3614,N,43,155
508,1190,1,6,614,UNKNOWN,284,801
263,1153,1,11,1505,N,136,1268
682,5,0,5,1865,N,284,587
263,155,1,3,2309,N,148,96
775,417,1,80,1092,UNKNOWN,284,801
158,274,1,80,3678,UNKNOWN,284,801
263,1153,1,80,1865,N,195,1268
263,1153,1,80,2250,N,159,1268
263,1153,1,9,1491,N,148,1268
263,1109,1,9,105,N,140,1268
682,1409,1,3,1228,N,284,1268
682,1190,0,64,3157,N,284,1268
263,155,1,39,1131,N,284,1268
570,1153,1,9,334,Y,284,1268
244,1153,1,5,3712,N,201,1268
741,1153,1,26,1131,N,284,1268
455,417,0,24,2257,N,284,587
682,716,1,80,1133,N,284,1268
158,946,1,23,1184,N,208,488
158,735,0,80,2166,N,284,1280
277,859,1,4,296,N,284,52
682,1153,1,80,1131,N,284,1268
263,1190,1,37,3217,N,284,155
263,1190,0,1,2004,N,147,491
315,1190,1,30,3006,N,96,1216
192,1190,0,37,850,Y,284,1124
498,1190,1,20,987,Y,154,168
498,274,3,36,976,Y,284,1268
263,1153,1,6,1865,N,284,949
819,1031,1,63,827,Y,284,384
806,1409,3,80,2361,UNKNOWN,284,1268
763,289,0,36,3229,Y,284,410
263,1409,1,3,651,UNKNOWN,75,801
263,1409,1,11,3020,N,131,1268
497,274,1,80,2812,N,284,1468
54,954,1,39,670,Y,67,488
497,1149,0,80,2674,N,284,1268
681,1153,1,27,1825,N,32,638
432,1190,3,80,670,Y,255,1268
244,1190,1,13,1720,N,205,973
763,1478,1,80,3105,N,284,1268
370,1190,1,5,985,Y,219,1168
570,1153,1,8,1131,N,284,1268
763,274,1,25,3099,UNKNOWN,284,1063
589,1036,1,80,2657,N,284,832
508,939,1,80,613,UNKNOWN,284,801
682,1409,1,80,2361,UNKNOWN,284,1268
808,155,1,17,2611,N,185,473
315,1181,3,80,2740,N,159,1268
570,1153,1,80,3562,N,284,1268
570,1153,1,80,3271,N,284,1268
727,1409,3,80,2361,UNKNOWN,284,1268
589,788,1,36,3446,UNKNOWN,284,801
158,231,1,34,969,Y,46,459
570,1153,1,80,670,Y,284,1268
808,1045,1,80,2368,N,284,993
315,1178,0,26,3264,N,60,306
315,1153,3,80,2740,N,185,1268
570,1153,3,80,3562,N,284,1268
570,1153,1,80,3562,N,284,1268
263,1423,0,79,298,N,124,1145
263,1153,1,7,1131,N,103,1268
682,1190,0,22,3257,N,284,1268
553,1153,1,35,2843,N,195,456
263,48,1,80,670,Y,284,1268
315,715,0,3,1845,N,87,1100
357,1409,3,80,3562,N,284,1268
570,1153,1,6,1876,N,284,1268
570,1190,1,80,670,Y,284,1268
624,1479,1,15,670,Y,142,358
244,1153,1,13,901,Y,135,408
244,1153,1,23,526,N,134,408
570,1153,1,80,3562,N,284,1268
263,1153,1,6,3142,N,163,55
284,1045,1,22,1182,N,172,155
263,1153,1,15,1152,N,74,1268
263,1153,1,19,3163,N,38,90
263,1045,1,27,3480,N,284,261
263,1423,0,28,2089,N,284,88
263,1423,1,17,1198,N,255,1268
263,1153,1,13,3210,N,43,541
158,1409,0,16,2898,UNKNOWN,284,801
627,1409,3,80,670,Y,284,337
763,1423,1,80,2123,N,74,255
263,628,1,66,1964,N,163,1268
808,1045,1,80,672,Y,284,448
763,1225,0,10,2055,N,102,382
763,1225,1,80,3601,N,97,382
158,895,1,25,347,N,284,825
570,1153,1,16,2004,N,284,237
808,1045,1,80,3577,N,82,332
263,1153,1,14,1865,N,124,88
315,417,1,80,333,N,201,1268
244,1153,1,6,2005,N,195,335
694,417,3,80,959,Y,284,1268
570,1190,1,80,3217,N,284,1268
315,1153,1,80,670,Y,284,1153
244,1479,1,36,546,N,136,1268
806,417,3,80,2491,N,32,1278
589,1315,1,14,1209,N,284,117
370,1191,1,25,1131,N,190,101
763,869,0,80,495,N,284,1160
263,1153,1,80,1131,N,284,1268
315,1153,1,80,670,Y,284,920
263,1190,1,22,27,N,284,1268
806,679,1,18,670,Y,168,1159
315,1179,1,80,1954,N,81,1268
97,1107,1,80,670,Y,284,1268
158,1153,1,17,3291,N,195,413
263,1190,0,17,3596,N,64,330
158,735,0,26,2346,N,154,548
315,1153,3,80,3293,N,284,1153
97,1190,1,12,670,Y,284,1268
808,1045,1,28,555,N,90,335
377,1153,3,6,1941,N,284,389
377,1153,1,8,756,Y,284,1268
263,1423,1,10,1865,N,284,354
263,1409,1,7,1865,N,284,1268
213,1190,1,63,3609,N,38,88
794,1045,1,44,2004,N,205,146
263,1153,3,4,3157,N,284,1268
315,1178,1,80,259,N,26,1268
158,1472,3,80,2576,N,90,549
508,907,0,10,3338,N,64,667
806,417,3,80,2560,N,284,488
158,600,1,31,3311,N,147,475
694,447,1,80,670,Y,284,1268
377,820,3,80,703,Y,284,1461
244,1153,1,19,3014,N,163,408
263,857,0,3,3209,N,222,175
570,1190,1,80,670,Y,284,1268
630,155,1,7,2900,N,284,1268
498,1190,1,55,670,Y,29,1268
592,939,0,34,670,Y,236,1268
315,837,1,13,1079,N,28,1146
497,939,1,23,670,Y,56,1002
734,951,0,26,670,Y,81,456
498,1190,1,34,670,Y,284,1268
508,1190,0,80,2625,N,259,491
551,1409,0,80,2303,Y,284,1268
97,1190,0,80,670,Y,284,1268
734,1045,1,24,2369,UNKNOWN,284,801
570,1153,1,80,3562,N,284,1268
263,566,1,16,487,N,185,1268
249,1409,3,80,3562,N,284,965
315,836,1,27,2119,N,176,1217
158,584,1,48,2851,N,154,1278
694,1190,3,80,1297,N,284,1268
747,971,1,80,3050,N,9,1268
747,971,1,80,1131,N,255,111
589,417,1,63,2076,N,142,632
570,155,1,6,1933,N,284,1268
589,1045,1,12,208,N,51,117
763,1409,1,80,2563,N,284,1265
553,1153,1,20,2715,N,195,488
797,1153,1,80,3103,N,284,335
97,1409,3,80,670,Y,284,1268
775,1045,3,22,1840,N,284,1268
263,1036,3,80,3562,N,284,809
315,1122,1,1,3224,N,284,1189
315,774,1,22,2272,N,208,1208
158,1058,1,23,52,N,172,845
263,1153,1,10,1175,N,32,493
263,1153,1,15,3109,N,124,155
158,735,1,38,2666,N,120,461
790,939,1,22,1825,N,284,339
158,949,1,32,1163,N,147,1270
263,1153,1,8,1289,N,149,1268
315,155,1,9,3237,Y,60,1206
158,685,1,32,1128,N,82,290
315,1153,1,19,577,N,34,1230
497,939,1,80,2232,N,284,752
432,173,3,80,2072,N,255,1268
589,1153,1,19,670,Y,154,424
570,155,1,80,1954,N,255,1268
553,1153,1,11,2153,N,201,412
263,1109,0,9,3104,N,163,1268
570,1190,1,80,670,Y,284,1268
263,1144,1,80,1142,N,284,1268
46,1040,0,26,1897,N,284,145
681,1153,1,8,2165,N,215,414
315,368,1,80,476,UNKNOWN,163,968
158,1153,1,13,2611,N,201,476
263,1036,1,17,1203,N,284,900
263,416,1,80,2361,UNKNOWN,284,968
315,1507,1,80,609,UNKNOWN,284,801
263,1109,0,34,1677,N,111,42
432,1153,1,80,323,N,284,1268
432,1153,1,80,2110,N,278,1268
570,1190,1,80,670,Y,284,1268
630,1153,1,7,670,Y,154,669
424,1190,0,12,3239,N,284,1268
249,874,3,80,2886,N,110,1456
630,274,3,80,3562,N,284,838
509,940,1,37,641,UNKNOWN,284,1076
627,1153,1,80,670,Y,147,1207
444,943,1,80,1107,N,284,1268
74,1036,1,80,3183,N,172,409
244,1153,1,27,3057,N,131,542
315,1178,0,28,1143,N,284,1153
780,1153,1,8,3279,N,284,649
249,684,1,33,766,Y,170,457
249,474,3,80,2386,N,67,1268
553,1161,1,12,1960,N,60,1026
315,155,1,80,693,Y,269,1256
249,301,1,80,2836,N,64,455
734,1153,1,10,2710,UNKNOWN,236,968
378,1045,1,80,3562,N,195,163
497,173,1,10,3226,N,240,643
370,1191,1,10,3163,N,208,1493
370,1045,1,28,1851,N,205,935
763,417,1,80,3562,N,284,771
249,1409,1,80,3562,N,284,1268
658,1409,3,80,3568,UNKNOWN,284,968
735,1409,1,25,670,Y,284,1268
158,685,1,16,2713,N,167,488
315,1036,0,33,964,Y,51,1188
315,1036,0,80,3139,N,51,1188
315,487,1,80,471,Y,195,1216
263,417,1,80,1229,N,121,276
806,173,1,5,561,N,284,55
263,1153,1,12,3151,N,43,155
158,1153,1,24,369,N,32,460
763,1045,1,24,1350,UNKNOWN,201,801
681,939,1,10,670,Y,163,408
589,415,1,28,3383,N,255,338
682,1190,1,14,618,N,136,1523
263,1423,0,1,395,N,196,354
263,417,1,80,1535,N,284,823
390,192,0,32,2343,N,172,408
263,1036,1,31,323,N,284,264
263,1252,1,34,3060,N,284,145
263,1190,1,13,323,N,228,1268
376,1153,1,22,1829,N,208,1209
158,1153,1,24,1185,N,56,456
783,173,1,4,3329,N,284,1063
763,1409,1,13,670,Y,284,1268
367,417,1,80,952,Y,284,1268
263,1153,1,9,1225,N,208,1268
263,1240,1,23,1811,N,90,304
578,1191,0,59,237,Y,284,1252
315,1018,1,14,3140,N,198,276
808,939,1,80,2856,N,124,368
570,417,3,80,70,N,255,213
436,274,3,80,2186,N,62,506
263,1174,1,13,3260,N,82,96
315,1018,1,80,620,N,208,34
497,939,1,9,1608,N,284,760
553,1153,1,30,556,N,56,473
808,1045,1,11,1126,N,110,473
589,1190,1,27,1264,N,40,1268
806,1152,1,80,2746,N,284,410
589,1159,1,13,3562,N,284,237
244,1409,1,80,3562,UNKNOWN,284,968
589,1191,1,17,243,N,284,117
158,947,0,80,2004,N,163,413
263,1153,1,15,664,N,56,464
263,1153,1,43,1220,N,200,156
263,1153,1,9,602,N,172,1268
589,1190,1,17,533,N,242,1268
681,1153,1,80,1635,N,74,1268
263,1153,1,16,3723,N,185,417
315,1153,1,35,2348,N,163,1216
263,1153,1,10,3550,N,110,174
808,1045,1,17,3198,N,131,454
158,596,1,41,3437,N,124,1278
158,735,1,36,2668,N,201,293
263,922,1,22,633,UNKNOWN,284,1069
158,1153,1,13,173,N,199,460
741,1153,1,80,2162,N,284,1268
741,1421,1,9,2184,N,136,1268
741,1423,0,46,55,N,263,1268
263,1153,1,8,2208,N,284,1268
808,947,0,12,1023,Y,176,433
763,1045,1,30,1881,N,154,96
370,417,3,80,2473,N,284,490
589,1036,0,80,1554,N,284,236
589,1041,1,80,1554,N,284,236
244,900,1,13,3626,N,103,474
244,775,1,14,2004,N,147,272
589,1153,1,23,1556,N,14,1203
589,611,1,29,2961,Y,284,1268
589,1153,1,80,2613,N,284,340
589,1153,1,20,2611,N,284,340
315,1018,1,80,306,N,284,1268
384,1190,1,22,1756,N,284,1268
634,1153,1,80,3562,N,213,330
315,944,1,80,3127,Y,244,1266
263,136,1,25,1131,N,284,1268
158,1161,1,80,2611,N,284,346
263,1153,1,8,3694,UNKNOWN,284,1268
315,811,1,80,1926,N,284,1268
526,1409,1,8,2362,UNKNOWN,284,1201
589,1190,1,18,3575,UNKNOWN,284,1076
780,1153,1,24,3601,N,284,1278
808,582,1,20,670,Y,105,1278
315,1437,1,80,2122,UNKNOWN,219,1076
589,1256,1,1,1808,N,284,238
526,1190,0,23,2991,N,284,1268
734,1153,1,8,2611,N,151,310
315,939,1,80,626,UNKNOWN,195,1082
741,1153,1,3,1124,N,263,415
508,274,1,41,670,UNKNOWN,269,1082
780,1153,1,80,2361,UNKNOWN,284,1278
808,579,1,20,584,N,154,1458
263,540,1,44,410,N,255,208
158,805,3,80,2548,N,284,418
158,682,1,30,2004,N,110,411
508,1153,1,23,2895,N,284,1042
158,411,1,38,1210,N,284,602
589,362,1,22,1937,N,255,752
263,1190,1,12,151,N,284,88
808,1153,1,12,2308,N,79,547
497,1153,1,8,2808,N,20,650
292,1045,0,23,3314,N,284,1268
589,456,1,33,1464,N,284,375
763,939,1,27,670,UNKNOWN,284,1082
244,1153,1,26,3675,N,75,290
635,1153,1,80,670,Y,284,1268
263,1153,1,7,198,N,255,1268
741,858,0,79,2004,N,284,415
315,378,1,80,1118,N,284,1268
401,1045,1,37,3004,N,284,154
759,1480,1,80,3711,N,172,335
244,1153,1,7,2611,N,190,335
244,579,1,19,1177,N,172,290
658,1409,1,80,652,UNKNOWN,284,1268
263,1190,1,10,3140,N,284,88
796,1157,1,80,1177,N,79,1278
158,1409,3,80,2558,N,75,462
315,836,1,80,555,N,284,1268
315,836,1,80,454,N,284,1268
681,1153,1,18,3604,Y,241,230
806,735,1,80,2641,N,284,1213
808,417,1,80,3617,N,284,331
370,1479,1,17,1147,N,136,1268
762,958,1,39,1049,Y,71,488
158,735,1,15,3094,UNKNOWN,67,801
158,735,0,15,1025,Y,67,456
315,155,1,1,1131,N,284,173
370,760,1,10,3601,N,219,1268
315,1262,1,80,2121,Y,284,1268
497,1169,1,8,241,N,205,1225
487,959,0,80,3593,N,284,510
783,1070,1,80,2766,N,284,1268
771,1025,1,80,670,Y,284,211
589,1357,1,8,686,Y,262,1268
589,1357,1,56,670,Y,281,1268
784,1360,3,80,276,Y,284,1268
553,1161,1,12,2007,N,208,475
780,1153,1,30,1756,N,284,508
263,1153,1,6,1697,N,284,491
263,1153,1,22,1944,N,284,96
263,1153,1,14,1241,N,226,96
681,1153,1,6,2124,N,255,1268
263,1423,0,14,2036,N,284,88
263,1153,1,12,1635,N,255,464
263,1442,0,80,622,N,176,155
263,1036,1,30,1019,Y,163,330
401,317,1,80,328,N,284,1167
427,1409,1,7,3562,N,284,1268
746,1409,1,80,3562,N,284,1268
158,1153,1,18,3601,N,56,286
763,583,1,80,1225,N,284,243
763,1065,1,19,576,N,284,107
763,274,1,27,3244,N,284,107
263,1190,0,6,3055,N,74,1268
263,173,1,29,3070,N,255,1268
763,1036,1,80,2036,N,284,111
763,1045,1,80,1606,N,284,1268
808,1045,1,28,1825,N,60,1278
508,939,1,34,3562,N,284,1044
682,1019,1,29,1933,N,185,1041
263,1190,1,3,1195,N,103,1268
263,1153,1,16,607,N,49,174
763,991,0,30,670,Y,284,1268
263,1153,1,23,1865,N,226,1268
263,1164,1,20,1929,N,94,1268
629,1521,1,80,670,Y,208,1268
158,1153,1,80,2341,N,284,1278
263,1190,1,15,1677,N,228,1268
315,817,1,80,1347,UNKNOWN,284,1076
263,1153,1,5,3193,N,284,1268
263,1479,1,80,207,N,284,1268
370,1409,0,80,367,UNKNOWN,284,1076
263,1110,0,22,1131,N,284,1268
315,160,1,80,296,N,284,1268
370,1153,1,8,2095,N,198,127
633,1153,1,80,1488,N,284,1268
370,1409,3,80,2483,N,284,986
244,1153,1,11,296,N,201,72
370,772,0,6,2029,N,34,1499
806,344,3,80,2578,N,284,859
773,274,1,13,1668,N,284,1203
370,1153,1,13,2216,UNKNOWN,20,1063
749,385,1,80,1310,UNKNOWN,284,1076
401,417,1,80,1231,N,284,838
808,94,1,25,1156,N,87,115
808,904,3,80,2584,N,284,489
497,1153,1,3,1225,N,284,1468
450,406,3,80,115,Y,284,1268
263,1153,1,7,1845,N,124,145
497,1409,0,80,3090,UNKNOWN,284,1076
263,1153,1,6,2036,N,284,1268
370,1409,1,80,2952,UNKNOWN,284,1076
158,1153,1,11,526,N,201,228
370,173,1,5,253,UNKNOWN,185,968
808,1045,1,12,1966,N,107,1278
120,1419,3,80,2905,Y,284,449
681,938,1,39,670,Y,284,1278
808,1153,1,15,3681,N,82,367
263,1423,1,3,2100,N,90,96
158,1161,1,32,1101,N,32,479
263,1153,1,18,3151,N,54,360
741,160,0,24,1865,N,226,415
741,1423,0,7,3044,N,154,415
682,346,3,80,2554,N,284,190
258,1036,1,27,3217,N,136,1268
763,1045,1,80,2992,N,284,296
263,417,1,80,1900,N,255,108
682,1409,1,3,205,N,284,122
263,1153,1,80,1242,N,284,1268
497,417,1,26,118,N,284,1268
370,417,1,80,3502,UNKNOWN,284,1076
741,1190,0,7,3129,N,219,1268
315,1254,1,80,2962,Y,284,1268
424,1190,1,73,670,Y,103,429
806,1153,1,9,555,N,284,639
808,1409,3,80,2460,N,284,352
263,1479,1,80,1786,N,284,1108
125,1370,3,80,670,Y,284,1268
244,1045,1,22,3048,N,103,545
589,1190,1,29,3226,N,25,1268
52,714,1,80,670,UNKNOWN,284,741
762,138,1,80,2368,N,284,1278
808,1045,1,80,90,N,147,990
808,155,1,12,913,Y,201,335
263,1153,1,32,1177,N,147,169
265,39,1,29,2624,N,284,1268
158,581,1,18,3054,N,64,460
808,1045,1,13,2686,UNKNOWN,284,801
763,1045,3,80,3217,N,284,1153
263,1153,1,8,184,N,74,1268
263,1153,1,17,1477,N,76,1268
263,1153,1,14,296,N,284,1268
370,791,1,80,2262,N,284,983
263,1190,0,53,1294,N,219,816
370,884,1,24,2827,N,82,138
806,1409,3,80,2361,UNKNOWN,284,1268
263,1153,1,19,1525,N,284,667
263,1409,3,80,1330,UNKNOWN,284,1076
263,1153,3,80,3562,N,284,1268
263,1153,3,9,1225,N,284,1268
508,1153,3,7,1225,N,284,1268
808,1045,1,27,2781,UNKNOWN,90,801
497,939,0,80,3562,N,284,1468
304,1409,3,80,3562,N,284,1268
806,417,3,80,2549,N,284,1260
682,1409,1,73,384,N,284,111
370,1045,1,17,2264,N,205,86
497,939,1,80,3562,N,284,1468
763,991,1,80,670,Y,284,1268
315,513,1,80,2949,Y,284,1268
177,274,1,80,257,N,284,237
219,1479,1,80,1164,N,81,375
370,1396,1,17,1131,N,190,538
244,1153,1,14,2621,N,284,228
244,1153,1,12,2611,N,103,544
244,1153,1,80,2673,N,219,1268
244,1190,1,38,2111,N,226,973
808,1045,1,20,91,N,136,987
780,1153,1,20,2672,N,24,652
263,1153,1,13,3025,N,44,587
158,1153,1,7,2656,N,124,111
370,1153,1,80,498,N,284,1268
508,1409,1,80,3562,N,284,1044
589,417,1,80,1518,N,255,220
158,138,3,80,93,N,284,471
158,417,1,15,1179,N,284,1268
244,155,1,13,1956,N,38,290
158,681,1,38,2199,N,185,242
315,155,1,25,3191,N,284,1136
315,568,1,15,1825,N,284,174
55,417,1,80,1515,N,284,498
158,585,1,80,1299,N,284,413
370,1190,1,12,2977,UNKNOWN,284,1076
263,939,1,80,1453,N,163,165
263,1190,1,8,1193,UNKNOWN,255,801
682,1423,1,78,3141,N,284,1268
263,1423,1,2,156,UNKNOWN,124,1063
263,939,1,61,472,UNKNOWN,74,1070
263,1423,0,4,3140,N,201,958
263,1153,1,6,1225,N,70,1268
158,178,3,80,2426,N,284,460
682,861,0,1,112,N,284,1191
669,1036,1,4,591,N,185,341
158,1170,1,80,2034,N,284,1063
370,1045,1,31,278,N,284,398
263,1153,1,16,1225,N,284,1268
681,607,0,25,670,Y,110,488
158,937,1,20,506,N,117,488
263,1153,1,7,3157,N,255,1268
808,1190,1,6,3211,N,226,973
370,1409,1,80,2977,UNKNOWN,284,1076
370,1153,1,9,3593,N,226,376
689,705,3,80,2410,N,284,489
808,1045,1,26,2228,N,90,370
694,1045,3,80,2073,N,284,1153
370,1045,1,11,3710,N,82,109
424,1409,1,80,670,Y,284,1268
763,417,1,80,670,Y,284,667
762,138,3,80,2368,N,284,1278
589,929,1,7,670,Y,111,1224
263,1153,1,4,1865,N,284,88
263,1045,1,20,3524,N,284,42
263,1190,1,13,632,UNKNOWN,147,1076
263,1168,0,14,222,N,136,111
263,1423,0,71,54,UNKNOWN,105,1067
263,1153,1,6,1845,N,163,84
553,1161,1,16,249,N,172,351
158,587,1,80,2070,N,64,344
263,1153,1,8,3157,N,147,1268
263,1190,1,80,1873,N,284,1268
263,1153,1,7,1131,N,278,793
263,1190,3,80,2361,UNKNOWN,284,1268
158,1423,1,80,323,N,172,1528
158,1025,1,19,670,Y,43,435
92,1045,1,80,2347,N,215,438
263,145,0,23,616,UNKNOWN,284,801
763,973,1,80,670,Y,284,1268
741,1190,0,4,1588,N,154,1268
741,1190,0,9,2083,N,103,88
808,1045,1,12,781,UNKNOWN,82,1076
263,349,1,22,2003,N,219,1268
370,1045,1,80,2774,N,284,974
808,1153,1,18,2611,N,208,280
315,1389,0,4,1131,N,201,95
424,1190,1,80,670,Y,284,1268
808,1045,1,19,3577,N,136,1268
763,787,1,80,10,UNKNOWN,284,1076
370,1153,1,80,2602,N,208,1268
244,911,1,80,2430,N,284,289
806,1409,3,80,2361,UNKNOWN,284,1268
244,417,1,80,2040,N,280,997
370,939,1,25,3062,N,51,1
244,1409,3,80,1346,UNKNOWN,284,1076
589,1045,1,18,1225,N,284,131
244,1190,1,5,1131,N,56,975
370,1409,0,5,3086,Y,284,1268
158,1139,1,80,1281,N,284,1052
263,1153,1,80,3157,N,284,1268
70,1045,1,28,593,UNKNOWN,8,801
263,1153,1,8,1862,N,172,1268
681,952,1,40,1103,N,284,195
244,1190,1,7,1849,N,110,1268
244,1190,1,39,3475,N,41,998
370,1409,1,80,3688,UNKNOWN,284,801
181,407,1,80,1875,N,284,59
263,1153,1,6,1500,N,284,1153
370,1190,0,80,2979,UNKNOWN,284,1076
263,1153,1,7,2985,N,284,111
263,1423,1,11,1665,N,284,440
263,1109,1,6,272,N,284,1268
553,1153,1,80,2611,N,64,1278
808,1045,1,20,1416,N,64,456
783,1190,0,5,1131,N,278,1040
263,1025,1,5,1222,N,284,877
263,274,0,13,3235,N,278,495
603,417,3,80,2448,N,284,1268
589,1255,0,12,1008,Y,11,1238
589,1255,1,15,1003,Y,280,1238
589,9,1,19,1918,N,280,1238
244,1153,1,80,1824,N,284,345
263,1479,0,31,1810,N,255,366
46,1045,1,4,1670,N,103,1268
263,563,1,8,2714,N,284,1268
263,1190,1,34,1865,N,82,1268
46,1045,1,6,670,Y,185,1268
263,1155,1,12,1873,N,195,1268
763,1409,1,22,1645,N,82,484
528,939,1,80,2600,UNKNOWN,284,968
116,1045,1,80,1778,N,201,722
263,1473,1,12,1850,N,259,491
263,1153,1,6,1439,N,284,1268
263,1153,1,13,3157,N,147,1268
263,1153,1,80,2361,UNKNOWN,284,1268
244,417,1,18,3030,N,236,981
263,1153,1,7,1865,N,82,1268
370,1409,1,80,3562,UNKNOWN,284,968
370,1045,1,8,3142,N,87,144
244,1153,1,80,2611,N,110,579
263,1153,1,80,3436,N,284,1268
403,1409,3,80,546,N,284,42
370,829,1,7,3026,N,110,332
682,417,1,35,2012,N,284,1268
370,1409,1,80,670,UNKNOWN,284,1076
808,1479,1,13,1873,N,223,1268
808,1045,1,24,2699,N,124,1278
252,1190,1,80,1933,N,284,1268
424,885,1,80,754,Y,284,1268
507,417,1,80,445,N,284,624
682,700,1,80,323,N,284,1268
263,1479,1,17,1873,N,82,111
244,1153,1,7,2695,N,185,1268
244,1153,1,7,2354,N,160,574
263,1153,1,11,1517,N,136,111
158,274,1,28,1644,N,278,1278
158,603,1,19,3704,N,154,460
263,1409,1,80,3089,UNKNOWN,284,1076
368,1409,1,80,670,Y,284,1268
158,1153,1,8,2348,UNKNOWN,69,971
808,1190,0,9,1922,N,103,1268
763,1479,1,80,3614,N,284,263
370,173,1,11,2851,UNKNOWN,185,801
244,829,1,30,2827,N,185,281
158,823,1,17,2348,N,82,436
263,1190,1,8,1805,N,269,67
158,1190,1,35,1510,UNKNOWN,284,1004
263,1190,0,10,1507,N,154,1268
694,1409,3,80,1819,N,284,1268
244,1153,1,18,670,Y,56,282
682,1190,1,11,1819,N,195,464
71,1046,1,10,355,N,284,818
263,1409,0,73,1131,N,82,1268
315,926,1,80,3603,N,284,93
682,1409,0,80,1344,UNKNOWN,284,1076
263,1153,1,7,666,N,147,1268
497,1153,1,11,2074,Y,103,1268
763,1045,1,80,323,N,284,1268
734,1045,1,24,766,Y,284,473
263,1153,1,9,1686,N,284,419
808,417,1,80,2011,N,284,1268
315,1423,0,80,1933,N,284,1268
315,1190,0,80,3157,N,284,1268
263,1190,0,70,3457,Y,284,1268
158,949,1,80,539,N,82,456
263,274,1,20,692,Y,284,1268
244,1190,1,11,3246,N,195,973
762,138,1,80,2361,UNKNOWN,284,488
762,498,1,80,2368,N,284,1278
138,1045,3,80,2361,UNKNOWN,284,1268
158,1153,1,15,1037,Y,263,507
589,1409,3,80,240,N,284,1268
315,1078,1,80,3235,N,284,1215
632,1045,1,80,3562,N,269,1268
808,704,1,80,1243,N,284,371
315,325,1,52,1225,N,284,262
263,1190,1,10,1214,N,90,174
263,1153,1,80,2361,UNKNOWN,60,1268
263,1153,1,8,3036,N,284,1268
263,1153,1,15,1541,N,284,491
263,1153,1,19,189,N,219,1268
263,1153,1,80,1747,N,284,1268
263,1190,1,17,957,Y,283,1034
263,1153,1,16,1597,N,103,1268
263,1153,1,15,1481,N,278,1268
263,1153,1,6,1495,N,284,491
263,1045,1,10,3477,N,284,158
315,417,1,80,631,UNKNOWN,284,1071
263,274,1,80,393,N,284,1532
263,11,0,10,670,Y,257,1268
284,1038,1,46,3709,N,103,841
263,1190,0,7,1135,N,284,53
244,1153,1,24,212,N,67,932
263,1045,1,80,1858,N,221,276
370,201,1,80,1473,N,284,46
763,417,1,80,2167,N,284,197
315,1409,1,80,2982,UNKNOWN,284,1076
315,960,1,80,807,Y,284,1268
188,991,0,18,670,Y,110,485
244,1153,1,18,3370,N,43,973
263,579,1,24,2141,N,284,1268
263,274,1,80,1819,N,284,809
244,1153,1,10,2348,N,159,990
255,415,1,80,1570,N,284,1268
763,578,3,80,2337,N,284,1268
244,1153,1,15,1939,N,51,1186
263,1114,1,10,1582,N,163,94
263,1153,1,15,3012,N,208,721
206,597,1,80,1115,N,74,1278
609,274,3,80,3694,UNKNOWN,284,1278
370,1190,1,22,1152,N,207,804
806,358,1,80,3030,N,284,73
806,1409,3,80,2361,UNKNOWN,284,1268
263,1153,1,6,1564,N,136,173
609,1045,3,80,1825,N,284,1268
263,233,1,16,144,N,284,1153
370,1190,1,14,2975,UNKNOWN,284,1076
497,1152,1,18,2827,N,25,1196
560,595,1,80,2184,N,284,1268
244,829,1,16,2693,N,205,369
244,1409,3,80,2974,UNKNOWN,284,1076
290,1045,1,13,450,N,163,159
806,1190,1,80,3252,N,284,1268
